ID,Titre,URL,Thumbnail,Created_at
f9Pe_i2XPc4,MUSIQUE - UNE VUE D'ENSEMBLE ?,https://youtu.be/f9Pe_i2XPc4,https://i.ytimg.com/vi/f9Pe_i2XPc4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCz3uqD7Qk1RzeHp18PA4paQL7WOw,
dPBaxK02Jt4,JEU DE MAIN DROITE - JAZZ FUNK [+PDF],https://youtu.be/dPBaxK02Jt4,https://i.ytimg.com/vi/dPBaxK02Jt4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBmG1-EcGm7QSN-6YVsGZXyFUTEAw,
KhsyRnbab0w,UN PDF D'EXERCICES POUR MAITRISER LES DOUBLES CROCHES,https://youtu.be/KhsyRnbab0w,https://i.ytimg.com/vi/KhsyRnbab0w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAg8ZY4mLApp949tG073FYWm9Laxw,
G4aSvc3qKDw,LE MEILLEUR EXERCICE POUR LA MUSIQUE,https://youtu.be/G4aSvc3qKDw,https://i.ytimg.com/vi/G4aSvc3qKDw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDmiGNmrAuWwk9ExLcD3N_rqqk_Zg,
9Q6POTp1GNM,RYTHME ET FUN !!!,https://youtu.be/9Q6POTp1GNM,https://i.ytimg.com/vi/9Q6POTp1GNM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDFFOyfl1NHSAtKKirm_S58po9eJw,
aOY7gtECh-k,COMMENT TRAVAILLER LE RYTHME - les bases,https://youtu.be/aOY7gtECh-k,https://i.ytimg.com/vi/aOY7gtECh-k/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAN8xgJKV4UNDCHtdsQvtmYrBWCAg,
-tk2BUTV808,LES PLANS MYTHIQUES DU BLUES Analysés Joe BONAMASSA PDF,https://youtu.be/-tk2BUTV808,https://i.ytimg.com/vi/-tk2BUTV808/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB1oVMn52EiZJt5D-obu6Msi91-5Q,
tc0YhxURSgM,IMPRO JAZZ SUR LE BLUES - TRIADES  ARPEGES,https://youtu.be/tc0YhxURSgM,https://i.ytimg.com/vi/tc0YhxURSgM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBqJJ7A2NT2wWSoeJ1Kyd5qGYHsJA,
ndjG50ukUyY,GUITARE - ATTENTION A VOTRE METHODE,https://youtu.be/ndjG50ukUyY,https://i.ytimg.com/vi/ndjG50ukUyY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDLtZQKCk1EHULrobGNssRbA8kFFg,
WyO229c1BLQ,LA MINUTE DU MELOMANE #51 - BRUCE SPRINGSTEEN,https://youtu.be/WyO229c1BLQ,https://i.ytimg.com/vi/WyO229c1BLQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBmi-0yfaJP6dowmv-erXQNggOY6w,
OT5MSRe4ZBg,FORME MUSICALE ET DRAMATURGIE #1,https://youtu.be/OT5MSRe4ZBg,https://i.ytimg.com/vi/OT5MSRe4ZBg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDvTMDK9GG3n5JQRXfbzF4hPIG33g,
CFQaeI3Lyz0,LES PLANS MYTHIQUES DU BLUES Analysés - Albert KING [+PDF],https://youtu.be/CFQaeI3Lyz0,https://i.ytimg.com/vi/CFQaeI3Lyz0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAzdzMJwr-ySOeLSiTgAYwzA2NHJg,
lk2su7W1_7w,WONDERFULL LIFE - CHANSON DEBUTANT A LA GUITARE [+PDF],https://youtu.be/lk2su7W1_7w,https://i.ytimg.com/vi/lk2su7W1_7w/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAh7mapcUhl7ZNIupUhyN-kd-LtdQ,
BBacJiQtdwA,GEORGE BENSON STYLE–BLUES JAZZ [+PDF],https://youtu.be/BBacJiQtdwA,https://i.ytimg.com/vi/BBacJiQtdwA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC2FHPe-t_IZ-vgqDme7Pp5kuc3Iw,
wBRLOhse5no,GUITARE ET DOULEUR DE POIGNET,https://youtu.be/wBRLOhse5no,https://i.ytimg.com/vi/wBRLOhse5no/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDG7sYnqxU5e9-F60AIFtmmwAqLKg,
YD4WbqfSGh8,LA MINUTE DU MELOMANE #50 - PAUL UBANA JONES,https://youtu.be/YD4WbqfSGh8,https://i.ytimg.com/vi/YD4WbqfSGh8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDb89_p0tPc7IGQferT73FePy0I2g,
YRSvhBkKW-c,LE RISQUE DES VIDEOS,https://youtu.be/YRSvhBkKW-c,https://i.ytimg.com/vi/YRSvhBkKW-c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBJYo7I0qVZktiNvefTrTQHd6JKSg,
YH4H0mR5k6Y,GROS PROBLEMES DE RYTHME - PDF,https://youtu.be/YH4H0mR5k6Y,https://i.ytimg.com/vi/YH4H0mR5k6Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDli3HGPFAs5KLtmr8bRzxwbH8KNw,
hMpqw6GjiI0,LES PLANS MYTHIQUES DU BLUES Analysés - Eric CLAPTON - PDF,https://youtu.be/hMpqw6GjiI0,https://i.ytimg.com/vi/hMpqw6GjiI0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAFuYziRLD8ZdLl4J1sAgUFBoey9A,
9eU8rwMVuOM,ROCK BASICS #1 - avec PDF,https://youtu.be/9eU8rwMVuOM,https://i.ytimg.com/vi/9eU8rwMVuOM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBlYsWq5v78sRqQ-s7AQsWWlCoKNw,
H_lllmm33tE,CHOISIR UNE PEDALE OVERDRIVE #1,https://youtu.be/H_lllmm33tE,https://i.ytimg.com/vi/H_lllmm33tE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBgcGjBJlBueJo_H_XDGAMd-04kFA,
KHOwGvYBZXc,LA MINUTE DU MELOMANE#49 - JOHN PAUL WHITE,https://youtu.be/KHOwGvYBZXc,https://i.ytimg.com/vi/KHOwGvYBZXc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDfHqshZ3_6uZBiaXK1UT7dAqgP2A,
AUz5SfHu6zc,LA BONNE POSITION A LA GUITARE,https://youtu.be/AUz5SfHu6zc,https://i.ytimg.com/vi/AUz5SfHu6zc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAFPo8FNzm33qOxOrRa20TmjFE9FA,
_w6JtXUWzaw,LES PLANS DU BLUES ANALYSES Johnny Winter - PDF,https://youtu.be/_w6JtXUWzaw,https://i.ytimg.com/vi/_w6JtXUWzaw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDG8jRtAkqD3BLGEbXXMT0vsED3_Q,
U0uVkPKmmRI,RIFF COCHISE AUDIOSLAVE - PDF,https://youtu.be/U0uVkPKmmRI,https://i.ytimg.com/vi/U0uVkPKmmRI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD19zGcernY_c8uaDqYhX4_JuYoPg,
ehmRDhITeMs,GUITARE ET DOULEUR D'EPAULE,https://youtu.be/ehmRDhITeMs,https://i.ytimg.com/vi/ehmRDhITeMs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBM7cpYinHAcho880hdbeBKoM1tQQ,
y6lB6n1jSwk,UNE RENCONTRE,https://youtu.be/y6lB6n1jSwk,https://i.ytimg.com/vi/y6lB6n1jSwk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAaU93--RedlE28ld3SehvkVe43OQ,
IKorjOApEh4,LA MINUTE DU MELOMANE#48 - AMY WINEHOUSE,https://youtu.be/IKorjOApEh4,https://i.ytimg.com/vi/IKorjOApEh4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCqHFMgBCVmqxafCB_6rN87vEdI5Q,
FWbHxaj6W14,UN PEU DE BON SENS,https://youtu.be/FWbHxaj6W14,https://i.ytimg.com/vi/FWbHxaj6W14/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBQ27c9UkOg1ni2N1fEHd4G-vkZ8A,
OtPBLiVOCh0,LES INFLUENCES MUSICALES #3,https://youtu.be/OtPBLiVOCh0,https://i.ytimg.com/vi/OtPBLiVOCh0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBvY4WK0mLDkd2pM3bLI-4HPCdEdA,
2yBfaUFbBgw,COVER - The POLICE DONT STAND SO CLOSE TO ME [+PDF],https://youtu.be/2yBfaUFbBgw,https://i.ytimg.com/vi/2yBfaUFbBgw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDfLYxyhQGlXyecq8AnYdyO9_hjWA,
CV3Fdyc0fNI,EXERCICES POUR JOUER TERNAIRE #1 - PDF,https://youtu.be/CV3Fdyc0fNI,https://i.ytimg.com/vi/CV3Fdyc0fNI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAH7NTbxhLh7Mu-DhBcdkAZtiD_3Q,
Ed60NqIg6co,LES PLANS MYTHIQUES DU BLUES ANALYSES #4 ROBBEN FORD - PDF,https://youtu.be/Ed60NqIg6co,https://i.ytimg.com/vi/Ed60NqIg6co/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBpSNelTyQU0vnsndydPh9-uDeP_A,
urIFYtlhNMU,PROBLEME DE PETIT DOIGT A LA GUITARE,https://youtu.be/urIFYtlhNMU,https://i.ytimg.com/vi/urIFYtlhNMU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLClbr9rpPgGljHV-W-E2nyj600cXA,
uTJYCNmUJqQ,LA MINUTE DU MELOMANE #47 - MAGUY MARIN May B,https://youtu.be/uTJYCNmUJqQ,https://i.ytimg.com/vi/uTJYCNmUJqQ/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBEfph161vmswb8p7uZiHx50tfLxg,
oAYrvZYzVXk,ETES VOUS ARYTHMIQUE #2 ?,https://youtu.be/oAYrvZYzVXk,https://i.ytimg.com/vi/oAYrvZYzVXk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB8z-RteftzQT1UVkzJVcrrmzUPIQ,
pD-iIPaDPyg,LES RIFFS DE BLUES Grands débutants #2 PDF,https://youtu.be/pD-iIPaDPyg,https://i.ytimg.com/vi/pD-iIPaDPyg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCqpzomEMsIjSj8psR7q2u5Ykw9Ug,
XmrCZWFQc6s,LED ZEPPELIN - RIFF Communication breakdown [+PDF],https://youtu.be/XmrCZWFQc6s,https://i.ytimg.com/vi/XmrCZWFQc6s/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDwVMqYNmwCDZZb7tfa91HqaEMyLg,
2aTuEqAt6So,LES PLANS MYTHIQUES DU BLUES ANALYSES #3 - BB KING - PDF,https://youtu.be/2aTuEqAt6So,https://i.ytimg.com/vi/2aTuEqAt6So/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCgE1U4_jerE4d-m2uNaYDIPjpoMA,
5C901m4IC-c,DOULEUR DANS LAVANT BRAS ET GUITARE,https://youtu.be/5C901m4IC-c,https://i.ytimg.com/vi/5C901m4IC-c/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB4FNdBxoNsRq8DzepDIg8sgGPZVQ,
ieg_1s1TYCg,LA MINUTE DU MELOMANE #46 GAVIN BRYARS Jesus Blood,https://youtu.be/ieg_1s1TYCg,https://i.ytimg.com/vi/ieg_1s1TYCg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD2pZDNoJTbJRF0RgE4gKPcoYKyCA,
dXrMefU_nx4,LA DYNAMIQUE PARTOUT,https://youtu.be/dXrMefU_nx4,https://i.ytimg.com/vi/dXrMefU_nx4/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGF8gXyhfMA8=&rs=AOn4CLCRlzGD8uvBgFYjYNx81-YA3keQxQ,
_i2ApAJXAbw,DES ACCORDS PLUS FACILES ET PLUS BEAUX [+PDF],https://youtu.be/_i2ApAJXAbw,https://i.ytimg.com/vi/_i2ApAJXAbw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB1nIjwTRKthGxJgO89KsG78qHUOg,
E70H6uDcQL8,LES PLANS MYTHIQUES DU BLUES ANALYSES #2 - Albert COLLINS - PDF,https://youtu.be/E70H6uDcQL8,https://i.ytimg.com/vi/E70H6uDcQL8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB5uan3cIZiqu-nDFS9GxHNIllbKw,
JnVs-QFrLLY,LES RIFFS DE BLUES Grands débutants #1 - PDF,https://youtu.be/JnVs-QFrLLY,https://i.ytimg.com/vi/JnVs-QFrLLY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAkMnftdJrZjFVJGTrQ5K12j6If9w,
MwRpW4LKDbo,POSITION JAMBE GAUCHE OU JAMBE DROITE,https://youtu.be/MwRpW4LKDbo,https://i.ytimg.com/vi/MwRpW4LKDbo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAovt0Xze53TOXoFF9ZNhalwwAO3g,
0ycl_flAFdI,LA MINUTE DU MELOMANE #45 LIANNE LA HAVAS,https://youtu.be/0ycl_flAFdI,https://i.ytimg.com/vi/0ycl_flAFdI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAJZhKOXQDsv9KD3qUjy0-MV-0_OA,
_yJBfxEHXgg,LES INFLUENCES MUSICALES #2,https://youtu.be/_yJBfxEHXgg,https://i.ytimg.com/vi/_yJBfxEHXgg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA5Wk10-mMBL7kzVta0j2z8EftAzg,
lUaUMs5bmWs,ETES VOUS ARYTHMIQUE #1 avec PDF,https://youtu.be/lUaUMs5bmWs,https://i.ytimg.com/vi/lUaUMs5bmWs/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBZIFTAc5__BncyE0e1KgreJssNqQ,
vY-RGLAZQ1A,SUPER RIFF BLUES FACILE à JOUER [+PDF],https://youtu.be/vY-RGLAZQ1A,https://i.ytimg.com/vi/vY-RGLAZQ1A/hqdefault.jpg?sqp=-oaymwE1CKgBEF5IVfKriqkDKAgBFQAAiEIYAXABwAEG8AEB-AH-CYAC0AWKAgwIABABGGggaChoMA8=&rs=AOn4CLCv9xPe4Sw6CdVlR5MEaB36RYi1VQ,
-CxK2DffghM,ANALYSE RIFF - ARCTIC MONKEYS - Brianstorm [+PDF],https://youtu.be/-CxK2DffghM,https://i.ytimg.com/vi/-CxK2DffghM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLABFNd_r0zvHrzLa9JhCRbBgyLF3g,
VRif-V-E2cc,GUITARE - COMMENT ECARTER LES DOIGTS ?,https://youtu.be/VRif-V-E2cc,https://i.ytimg.com/vi/VRif-V-E2cc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBB0-p0XdXY9WKs8lM8YZSM4IHgQQ,
RHuJU5Jvu98,LA MINUTE DU MELOMANE #44 - BIG BILL BROONZY,https://youtu.be/RHuJU5Jvu98,https://i.ytimg.com/vi/RHuJU5Jvu98/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAzE5AlMckjuL9upy3MmfarM4gYgA,
_q-szaJV9tw,LES INFLUENCES MUSICALES #1,https://youtu.be/_q-szaJV9tw,https://i.ytimg.com/vi/_q-szaJV9tw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBI92Rf2TKjF2xmDU7HVbK2ExFUSg,
tThxGmhC3dc,BALLADE ELECTRIQUE - NEIL YOUNG STYLE - PDF,https://youtu.be/tThxGmhC3dc,https://i.ytimg.com/vi/tThxGmhC3dc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAbpp1nqvsGhPogWyg1ZlllO-ThLw,
v-AEMX8z4ck,COMPRENDRE LES MODES - SERIE PDF,https://youtu.be/v-AEMX8z4ck,https://i.ytimg.com/vi/v-AEMX8z4ck/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAVF4uu0_yy7GNCBHBbVeOoolZJ-A,
IKAN6MlhVF8,COMMENT UTILISER LA PENTA MAJEURE DANS VOS RIFF [+PDF],https://youtu.be/IKAN6MlhVF8,https://i.ytimg.com/vi/IKAN6MlhVF8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB88kVheYLWlecCbLX2tuf0CGMHQg,
0a_gDiqP1Vo,LA MINUTE DU MELOMANE #43 - EELS Souljacker,https://youtu.be/0a_gDiqP1Vo,https://i.ytimg.com/vi/0a_gDiqP1Vo/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLA402SUClKM7SEoHCK_cR8zmjCmWg,
aRE2ZtJaWIE,TRAVAILLER AVEC UN LOOPER #1,https://youtu.be/aRE2ZtJaWIE,https://i.ytimg.com/vi/aRE2ZtJaWIE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB8qcWv2BtumuThyPUI0NlaVXgt-w,
LjZWu67ppf8,LES BASES des RYTHMIQUES BLUES à la GUITARE#17 PDF,https://youtu.be/LjZWu67ppf8,https://i.ytimg.com/vi/LjZWu67ppf8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC4FBiVDzYb4bzQPwLZqjJpA9ks8w,
wTbGJUPOFIM,LES MEILLEURS EXERCICES POUR LES CROCHES #2 [+PDF],https://youtu.be/wTbGJUPOFIM,https://i.ytimg.com/vi/wTbGJUPOFIM/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCTNq4_nKSriqEHlIunNHhBBfQ61Q,
JJNiFJJXcRw,BLUES STYLE GOSPEL [+PDF],https://youtu.be/JJNiFJJXcRw,https://i.ytimg.com/vi/JJNiFJJXcRw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDuRibjXDhzAvhYlyz6tstJ9Rf_qA,
fy_lzCyTgBk,LA MINUTE DU MELOMANE #42 - Georges BRASSENS,https://youtu.be/fy_lzCyTgBk,https://i.ytimg.com/vi/fy_lzCyTgBk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAmOvsiNYNIr9lAf6BZOKg6T7nmqg,
L9pDYtb5EJk,DEFAUT NUMERO 1 EN RYTHMIQUE JAZZ,https://youtu.be/L9pDYtb5EJk,https://i.ytimg.com/vi/L9pDYtb5EJk/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLB1b483K96YR-PVZKfjltUovIhNmg,
MSXYFIDF4rg,ETRE UN ARTISTE C'est ça ?????,https://youtu.be/MSXYFIDF4rg,https://i.ytimg.com/vi/MSXYFIDF4rg/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCDhlPXv62xdudQl3aOaaKaux7fFA,
ANwzPGbW9gw,NEIL YOUNG STYLE - ouvrir des espaces [+PDF],https://youtu.be/ANwzPGbW9gw,https://i.ytimg.com/vi/ANwzPGbW9gw/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLASKg54MdCwnZvUS1wbFgqMOuUCIQ,
G7f8yDhrNq0,RIFFOLOGY - LED ZEPELIN - How Many More Times [+PDF],https://youtu.be/G7f8yDhrNq0,https://i.ytimg.com/vi/G7f8yDhrNq0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBWFq3SGU_ULmFTbQOC_b5ye4XyHg,
CcOYPFMsFb4,LE MEILLEUR EXERCICE POUR LES CROCHES - [+PDF],https://youtu.be/CcOYPFMsFb4,https://i.ytimg.com/vi/CcOYPFMsFb4/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD6Gsa8BEVVdI3JYMRW2bxlPlWqAw,
dQ15GpPWPo8,LA MINUTE DU MELOMANE #41 - MON HEROS,https://youtu.be/dQ15GpPWPo8,https://i.ytimg.com/vi/dQ15GpPWPo8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLAc_zsVF0CPdpor4qFXnTktM74Xlg,
cthn5ipR-14,MUSIQUE TRADITION OU MODERNITE,https://youtu.be/cthn5ipR-14,https://i.ytimg.com/vi/cthn5ipR-14/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBWPWIvRHxYW5AbW0wJkbfD-NW0Gw,
5YWDc9s8h3A,TROP VIEUX POUR LA GUITARE ?,https://youtu.be/5YWDc9s8h3A,https://i.ytimg.com/vi/5YWDc9s8h3A/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBI0cW--qc61VeB3JAGKnLPFdKjEw,
EGqJEci9VdU,JEU AUX DOIGTS - FLUIDITE DES ARPEGES  [PDF],https://youtu.be/EGqJEci9VdU,https://i.ytimg.com/vi/EGqJEci9VdU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCT72cPvM4-aEnLPpg_zfV6akWspg,
pg-DFPY-ziU,MUSIQUE ET PRISE DE RISQUE,https://youtu.be/pg-DFPY-ziU,https://i.ytimg.com/vi/pg-DFPY-ziU/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBg8r8mkCwLha9m9XcmpNpvf0Guzw,
3yvHGlB0VyI,LA MINUTE DU MELOMANE #40 - Neil YOUNG,https://youtu.be/3yvHGlB0VyI,https://i.ytimg.com/vi/3yvHGlB0VyI/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDHunMv9TorPgwiEaR9yXthX2dgUQ,
NXiUTMLGs7Y,MAINS TROP PETITES POUR LA GUITARE ?,https://youtu.be/NXiUTMLGs7Y,https://i.ytimg.com/vi/NXiUTMLGs7Y/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBqaFxmnXnX0yPTBO3gfKFmNYpJcA,
10aZyaS-0Cc,JEU AUX DOIGTS - Arrangements d'une mélodie #2 [+PDF],https://youtu.be/10aZyaS-0Cc,https://i.ytimg.com/vi/10aZyaS-0Cc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLD5K2qELrynRhhHkQcUPoDOODKp0Q,
ipQi2p9Obj0,ENTENDRE PENTA min PENTA Maj #3 [+PDF],https://youtu.be/ipQi2p9Obj0,https://i.ytimg.com/vi/ipQi2p9Obj0/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCqPTghdoqsJhBmoB4Db4Zzsqu8Ag,
NahHESgxwGc,GROS GROS SON FUZZ - Wattson EY-6 pédale,https://youtu.be/NahHESgxwGc,https://i.ytimg.com/vi/NahHESgxwGc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCKLuekWahj9n3A3syjqML0ctuEWA,
